step,ing_min,ing_max,ing_mean,ing_p99,ing_stddev,ing_max_mean,qry_min,qry_max,qry_mean,qry_p99,qry_stddev,qry_max_mean,ing_moves,qry_moves,ing_churn,catchup_count,catchup_load
3597,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3598,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3599,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3600,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3601,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3602,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3603,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3604,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3605,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3606,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3607,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3608,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3609,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3610,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3611,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3612,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3613,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3614,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3615,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3616,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3617,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3618,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3619,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3620,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3621,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3622,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3623,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3624,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3625,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3626,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3627,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3628,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3629,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3630,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3631,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3632,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3633,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3634,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3635,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3636,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3637,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3638,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3639,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3640,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3641,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3642,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3643,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3644,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3645,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3646,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3647,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3648,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3649,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3650,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3651,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3652,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3653,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3654,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3655,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3656,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3657,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3658,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3659,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3660,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3661,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3662,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3663,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3664,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3665,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3666,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3667,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3668,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3669,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3670,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3671,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3672,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3673,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3674,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3675,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3676,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3677,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3678,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3679,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3680,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3681,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3682,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3683,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3684,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3685,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3686,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3687,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3688,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3689,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3690,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3691,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3692,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3693,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3694,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3695,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3696,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3697,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3698,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3699,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3700,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3701,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3702,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3703,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3704,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3705,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3706,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3707,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3708,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3709,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3710,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3711,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3712,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3713,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3714,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3715,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3716,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3717,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3718,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3719,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3720,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3721,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3722,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3723,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3724,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3725,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3726,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3727,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3728,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3729,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3730,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3731,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3732,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3733,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3734,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3735,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3736,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3737,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3738,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3739,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3740,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3741,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3742,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3743,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3744,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3745,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3746,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3747,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3748,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3749,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3750,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3751,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3752,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3753,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3754,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3755,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3756,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3757,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3758,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3759,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3760,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3761,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3762,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3763,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3764,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
3765,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3766,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3767,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3768,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3769,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
3770,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
3771,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
